event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,bas:fix-type,gps:fix-type-raw,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:vdop,internal-temperature,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16273137184,true,2019-12-20 01:20:35.000,116.164136,-31.667461,,258.0,,"3D",1.7,,5,3.0,31.1,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137185,true,2019-12-20 01:40:34.000,116.164161,-31.667378,,256.0,,"3D",2.2,,4,3.4,30.9,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137186,true,2019-12-20 02:00:35.000,116.164147,-31.667461,,260.0,,"3D",1.5,,5,3.1,30.57,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137187,true,2019-12-20 02:20:33.000,116.164136,-31.667517,,261.0,,"3D",2.0,,4,2.9,30.7,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137188,true,2019-12-20 02:40:34.000,116.164131,-31.667553,,259.0,,"3D",3.2,,4,2.3,30.51,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137189,true,2019-12-20 03:20:33.000,116.164164,-31.667497,,251.0,,"3D",1.6,,5,3.1,30.31,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137190,true,2019-12-20 03:40:34.000,116.164139,-31.667481,,242.0,,"3D",1.7,,5,2.5,30.18,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137191,true,2019-12-20 04:00:34.000,116.164144,-31.667469,,245.0,,"3D",1.9,,5,2.3,30.51,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137192,true,2019-12-20 04:20:34.000,116.164136,-31.667497,,245.0,,"3D",6.0,,4,2.9,30.44,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137193,true,2019-12-20 04:40:33.000,116.164114,-31.667511,,244.0,,"3D",5.8,,4,3.1,30.57,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137194,true,2019-12-20 05:00:34.000,116.164064,-31.667408,,304.0,,"3D",1.7,,4,4.2,28.75,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137195,true,2019-12-20 05:20:34.000,116.164006,-31.666833,,239.0,,"3D",3.3,,4,8.7,20.14,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137196,true,2019-12-20 06:21:00.000,116.165339,-31.668636,,274.0,,"3D",1.6,,5,2.2,17.08,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273137197,true,2019-12-20 06:40:33.000,116.160556,-31.682367,,256.0,,"3D",1.5,,5,2.4,17.14,,"gps",,"NP14","NP14","BfRw Petrogale lateralis"
16273121730,true,2019-08-17 00:41:00.000,116.164853,-31.665075,,176.0,,"3D",3.0,,4,3.1,27.18,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121731,true,2019-08-17 01:00:42.000,116.164886,-31.664925,,176.0,,"3D",3.8,,4,5.5,24.18,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121733,true,2019-08-17 01:20:32.000,116.164944,-31.665022,,158.0,,"3D",2.9,,5,3.6,22.16,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121735,true,2019-08-17 01:40:33.000,116.164928,-31.665044,,155.0,,"3D",3.3,,5,2.6,22.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121754,true,2019-08-17 05:41:00.000,116.164919,-31.665156,,162.0,,"3D",2.5,,5,2.4,24.45,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121755,true,2019-08-17 06:00:32.000,116.164925,-31.665122,,164.0,,"3D",5.2,,4,7.4,22.82,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121762,true,2019-08-17 06:20:33.000,116.164947,-31.665139,,160.0,,"3D",2.9,,4,7.2,22.29,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121764,true,2019-08-17 06:40:37.000,116.165022,-31.665167,,147.0,,"3D",2.4,,4,6.7,22.82,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121765,true,2019-08-17 07:20:36.000,116.164944,-31.6652,,162.0,,"3D",3.1,,4,6.3,26.14,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121766,true,2019-08-17 07:40:32.000,116.1649,-31.665175,,159.0,,"3D",3.9,,4,6.5,23.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121768,true,2019-08-17 08:00:35.000,116.164872,-31.665022,,183.0,,"3D",2.6,,5,3.9,23.66,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121770,true,2019-08-17 08:20:34.000,116.164861,-31.664986,,197.0,,"3D",3.4,,4,5.8,25.16,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121775,true,2019-08-17 08:40:34.000,116.164844,-31.665061,,195.0,,"3D",1.8,,4,3.2,28.29,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121778,true,2019-08-17 09:00:36.000,116.164881,-31.665089,,194.0,,"3D",1.8,,4,3.1,27.44,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121779,true,2019-08-17 10:36:35.000,116.164869,-31.665094,,169.0,,"3D",1.3,,6,2.5,32.66,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121786,true,2019-08-17 12:12:54.000,116.164844,-31.665169,,149.0,,"3D",1.7,,5,2.9,32.86,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121795,true,2019-08-17 17:41:00.000,116.165025,-31.664922,,181.0,,"3D",2.5,,4,2.7,29.6,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121826,true,2019-08-17 22:00:36.000,116.164894,-31.665194,,154.0,,"3D",1.6,,4,3.2,23.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121831,true,2019-08-17 22:41:00.000,116.164611,-31.665053,,152.0,,"3D",2.0,,4,3.1,26.86,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121833,true,2019-08-17 23:01:00.000,116.164819,-31.665156,,170.0,,"3D",3.2,,4,4.7,27.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121834,true,2019-08-17 23:20:37.000,116.164889,-31.665272,,151.0,,"3D",3.0,,4,3.1,28.03,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121853,true,2019-08-18 03:21:00.000,116.164692,-31.665447,,184.0,,"3D",2.0,,7,3.5,22.16,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121856,true,2019-08-18 03:40:32.000,116.164725,-31.665464,,182.0,,"3D",2.1,,6,4.3,20.66,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121860,true,2019-08-18 04:00:33.000,116.164711,-31.665461,,178.0,,"3D",1.8,,6,4.2,23.01,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121863,true,2019-08-18 04:20:32.000,116.164678,-31.665478,,179.0,,"3D",1.6,,6,3.3,24.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121867,true,2019-08-18 04:40:32.000,116.164706,-31.665461,,183.0,,"3D",1.5,,6,2.4,23.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121870,true,2019-08-18 05:00:32.000,116.164767,-31.6654,,179.0,,"3D",4.5,,4,5.4,21.05,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121877,true,2019-08-18 05:20:36.000,116.164692,-31.665406,,192.0,,"3D",3.3,,5,3.0,22.55,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121881,true,2019-08-18 05:40:34.000,116.164753,-31.665431,,180.0,,"3D",3.2,,4,7.3,24.31,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121884,true,2019-08-18 06:01:00.000,116.164781,-31.665503,,166.0,,"3D",5.0,,5,6.1,22.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121885,true,2019-08-18 06:20:32.000,116.164781,-31.665456,,170.0,,"3D",4.5,,5,6.2,19.82,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121888,true,2019-08-18 06:40:41.000,116.164775,-31.665497,,168.0,,"3D",3.5,,5,5.4,21.25,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121890,true,2019-08-18 07:41:00.000,116.164847,-31.665419,,179.0,,"3D",4.9,,4,4.3,26.47,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121891,true,2019-08-18 08:00:39.000,116.164672,-31.665347,,169.0,,"3D",1.5,,6,2.0,26.47,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121894,true,2019-08-18 08:20:37.000,116.164714,-31.665375,,198.0,,"3D",2.6,,4,3.5,23.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121898,true,2019-08-18 08:40:40.000,116.164697,-31.665339,,184.0,,"3D",1.7,,5,3.5,25.62,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121901,true,2019-08-18 09:00:33.000,116.164706,-31.665356,,181.0,,"3D",1.8,,5,3.6,29.4,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121907,true,2019-08-18 10:37:00.000,116.16485,-31.665694,,129.0,,"3D",4.6,,4,6.5,34.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121912,true,2019-08-18 12:13:00.000,116.164697,-31.665589,,154.0,,"3D",5.2,,4,3.1,33.38,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121913,true,2019-08-18 13:48:43.000,116.164739,-31.665625,,140.0,,"3D",4.2,,4,3.1,32.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121924,true,2019-08-18 18:20:41.000,116.164725,-31.665361,,156.0,,"3D",1.8,,4,3.1,27.25,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121932,true,2019-08-18 19:00:32.000,116.164861,-31.665225,,167.0,,"3D",2.8,,4,8.7,24.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121940,true,2019-08-18 19:20:35.000,116.165058,-31.665164,,159.0,,"3D",2.6,,4,4.2,24.12,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121944,true,2019-08-18 19:40:34.000,116.164894,-31.665097,,168.0,,"3D",2.5,,4,2.5,24.71,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121951,true,2019-08-18 20:41:00.000,116.165056,-31.66515,,158.0,,"3D",2.1,,6,2.7,27.64,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121952,true,2019-08-18 21:00:33.000,116.165036,-31.665169,,161.0,,"3D",2.4,,6,2.8,27.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121955,true,2019-08-18 21:20:33.000,116.165033,-31.665142,,163.0,,"3D",2.7,,6,2.5,24.97,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121958,true,2019-08-18 21:40:32.000,116.164964,-31.665072,,165.0,,"3D",3.1,,5,3.0,23.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121960,true,2019-08-18 22:00:33.000,116.164989,-31.665139,,152.0,,"3D",4.2,,5,6.2,23.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121963,true,2019-08-18 22:20:33.000,116.164994,-31.665117,,160.0,,"3D",2.8,,5,3.9,24.05,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121967,true,2019-08-18 22:40:33.000,116.164961,-31.665119,,162.0,,"3D",2.2,,5,2.7,23.27,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121968,true,2019-08-18 23:00:32.000,116.164817,-31.665172,,166.0,,"3D",2.3,,4,2.5,23.08,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121977,true,2019-08-19 00:41:00.000,116.165019,-31.665131,,161.0,,"3D",5.2,,4,3.5,28.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121980,true,2019-08-19 01:00:34.000,116.165014,-31.665139,,165.0,,"3D",6.1,,4,2.5,28.1,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273121997,true,2019-08-19 04:41:00.000,116.164939,-31.665189,,170.0,,"3D",1.3,,8,2.0,20.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122000,true,2019-08-19 05:00:32.000,116.164928,-31.665153,,174.0,,"3D",1.3,,8,1.7,23.47,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122003,true,2019-08-19 05:20:32.000,116.164931,-31.665156,,172.0,,"3D",1.5,,7,1.7,24.12,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122008,true,2019-08-19 05:40:31.000,116.165003,-31.665147,,168.0,,"3D",1.6,,7,1.5,21.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122013,true,2019-08-19 06:00:33.000,116.164997,-31.665111,,170.0,,"3D",2.1,,6,2.9,21.12,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122016,true,2019-08-19 06:20:32.000,116.165042,-31.665119,,176.0,,"3D",2.5,,6,2.3,21.45,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122022,true,2019-08-19 06:41:00.000,116.164806,-31.665122,,180.0,,"3D",3.5,,5,5.1,22.75,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122025,true,2019-08-19 07:20:43.000,116.165206,-31.664967,,176.0,,"3D",6.6,,4,5.0,25.42,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122028,true,2019-08-19 08:21:00.000,116.164906,-31.665156,,167.0,,"3D",1.8,,5,4.0,25.1,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122030,true,2019-08-19 08:40:33.000,116.164911,-31.665156,,169.0,,"3D",1.8,,5,4.2,28.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122035,true,2019-08-19 09:00:32.000,116.164969,-31.665064,,177.0,,"3D",1.9,,5,4.3,28.36,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122040,true,2019-08-19 10:36:39.000,116.164964,-31.665086,,184.0,,"3D",1.7,,6,3.0,29.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122044,true,2019-08-19 12:12:57.000,116.164922,-31.665106,,175.0,,"3D",2.6,,4,5.9,32.14,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122051,true,2019-08-19 17:40:51.000,116.164794,-31.665133,,184.0,,"3D",2.3,,4,3.1,32.92,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122056,true,2019-08-19 18:00:46.000,116.164789,-31.665114,,181.0,,"3D",1.9,,4,3.2,31.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122059,true,2019-08-19 18:20:32.000,116.164856,-31.665097,,174.0,,"3D",1.7,,4,3.1,28.55,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122064,true,2019-08-19 18:40:38.000,116.164931,-31.665081,,171.0,,"3D",1.7,,4,3.1,26.6,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122068,true,2019-08-19 19:00:35.000,116.165061,-31.665078,,173.0,,"3D",1.9,,4,3.1,25.75,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122072,true,2019-08-19 19:20:54.000,116.165008,-31.665011,,173.0,,"3D",2.1,,4,3.2,25.36,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122073,true,2019-08-19 19:40:32.000,116.165033,-31.664994,,164.0,,"3D",2.5,,4,3.1,24.77,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122078,true,2019-08-19 20:01:00.000,116.165036,-31.664953,,158.0,,"3D",3.9,,4,5.9,23.92,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122079,true,2019-08-19 20:20:32.000,116.165056,-31.664997,,161.0,,"3D",3.2,,4,4.1,23.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122082,true,2019-08-19 20:40:33.000,116.164917,-31.664983,,156.0,,"3D",3.4,,4,3.5,23.21,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122083,true,2019-08-19 21:00:36.000,116.165031,-31.665081,,161.0,,"3D",4.4,,4,3.6,23.47,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122087,true,2019-08-19 21:20:32.000,116.165067,-31.665081,,170.0,,"3D",6.7,,4,4.3,24.71,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122089,true,2019-08-19 21:40:34.000,116.164806,-31.665211,,171.0,,"3D",4.1,,4,3.1,23.66,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122090,true,2019-08-19 22:00:34.000,116.164961,-31.665161,,162.0,,"3D",3.9,,4,3.1,23.01,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122092,true,2019-08-19 22:20:34.000,116.164717,-31.665406,,157.0,,"3D",2.4,,5,6.4,22.1,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122095,true,2019-08-19 22:40:59.000,116.164644,-31.665461,,192.0,,"3D",4.4,,4,4.1,23.92,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122097,true,2019-08-19 23:20:34.000,116.164622,-31.665278,,191.0,,"3D",4.0,,4,3.2,28.94,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122111,true,2019-08-20 01:20:34.000,116.164486,-31.665622,,188.0,,"3D",4.1,,4,2.9,25.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122123,true,2019-08-20 02:41:00.000,116.164486,-31.665539,,176.0,,"3D",4.7,,4,5.5,21.58,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122124,true,2019-08-20 03:00:33.000,116.164369,-31.665586,,180.0,,"3D",3.6,,4,4.6,21.84,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122131,true,2019-08-20 03:20:33.000,116.164333,-31.665644,,185.0,,"3D",2.9,,4,4.0,21.38,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122137,true,2019-08-20 03:40:35.000,116.164311,-31.6656,,184.0,,"3D",2.5,,4,3.7,25.55,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122142,true,2019-08-20 04:00:35.000,116.164439,-31.665478,,193.0,,"3D",1.5,,5,2.5,26.53,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122144,true,2019-08-20 04:20:33.000,116.164344,-31.665589,,184.0,,"3D",1.6,,5,2.7,26.34,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122156,true,2019-08-20 05:00:36.000,116.164211,-31.665522,,214.0,,"3D",2.0,,4,3.9,25.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122161,true,2019-08-20 05:20:38.000,116.164314,-31.665603,,190.0,,"3D",1.8,,5,2.2,24.84,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122168,true,2019-08-20 06:00:34.000,116.164428,-31.665622,,169.0,,"3D",3.1,,4,3.2,22.49,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122170,true,2019-08-20 06:20:34.000,116.164422,-31.665536,,165.0,,"3D",3.3,,4,3.2,22.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122172,true,2019-08-20 06:40:59.000,116.164328,-31.665472,,163.0,,"3D",3.7,,4,3.2,20.86,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122174,true,2019-08-20 07:00:54.000,116.164728,-31.665364,,171.0,,"3D",3.9,,5,7.9,20.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122175,true,2019-08-20 07:20:36.000,116.164631,-31.665267,,157.0,,"3D",3.3,,4,3.1,25.23,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122177,true,2019-08-20 07:41:00.000,116.164714,-31.665403,,180.0,,"3D",1.9,,5,2.8,26.21,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122179,true,2019-08-20 08:00:33.000,116.164728,-31.665386,,180.0,,"3D",1.6,,6,2.5,25.55,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122184,true,2019-08-20 08:20:33.000,116.164719,-31.665414,,175.0,,"3D",1.5,,6,2.9,25.75,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122187,true,2019-08-20 08:40:33.000,116.164725,-31.665408,,179.0,,"3D",1.6,,6,2.7,30.9,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122191,true,2019-08-20 09:00:33.000,116.164725,-31.665406,,179.0,,"3D",1.8,,6,2.6,32.27,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122195,true,2019-08-20 10:36:39.000,116.164639,-31.665217,,204.0,,"3D",3.5,,4,4.7,32.33,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122204,true,2019-08-20 17:01:00.000,116.16455,-31.665494,,185.0,,"3D",4.4,,5,5.6,35.72,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122205,true,2019-08-20 17:20:33.000,116.164686,-31.665478,,174.0,,"3D",2.4,,5,3.0,34.94,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122206,true,2019-08-20 17:40:38.000,116.164556,-31.665397,,193.0,,"3D",1.8,,5,2.2,32.92,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122207,true,2019-08-20 18:00:37.000,116.1646,-31.665464,,194.0,,"3D",1.8,,4,3.2,32.53,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122208,true,2019-08-20 18:20:37.000,116.164592,-31.665447,,192.0,,"3D",1.7,,4,3.1,31.68,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122212,true,2019-08-20 18:40:34.000,116.164822,-31.665361,,188.0,,"3D",1.7,,4,3.1,28.1,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122213,true,2019-08-20 19:00:32.000,116.164831,-31.665286,,189.0,,"3D",1.9,,4,3.1,26.34,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122217,true,2019-08-20 19:20:32.000,116.164825,-31.665122,,189.0,,"3D",2.2,,4,3.2,25.29,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122225,true,2019-08-20 19:40:36.000,116.164825,-31.665058,,190.0,,"3D",2.5,,4,3.0,24.97,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122234,true,2019-08-20 21:41:00.000,116.164933,-31.665186,,160.0,,"3D",2.0,,4,4.9,26.14,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122237,true,2019-08-20 22:00:37.000,116.164969,-31.665172,,199.0,,"3D",1.6,,4,3.0,23.99,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122239,true,2019-08-20 22:20:36.000,116.164847,-31.665069,,173.0,,"3D",1.9,,4,3.1,24.25,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122242,true,2019-08-20 22:40:34.000,116.164958,-31.665103,,166.0,,"3D",2.3,,5,3.7,22.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122243,true,2019-08-20 23:00:36.000,116.165022,-31.665144,,170.0,,"3D",1.9,,5,3.1,22.55,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122244,true,2019-08-20 23:20:32.000,116.165028,-31.665156,,173.0,,"3D",2.7,,4,3.1,23.08,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122246,true,2019-08-20 23:40:33.000,116.16505,-31.665356,,184.0,,"3D",3.3,,4,3.6,21.45,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122248,true,2019-08-21 00:00:33.000,116.164789,-31.665706,,202.0,,"3D",2.9,,5,2.3,20.34,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122250,true,2019-08-21 00:20:32.000,116.164669,-31.665939,,211.0,,"3D",2.5,,5,4.1,20.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122252,true,2019-08-21 00:40:32.000,116.164711,-31.665953,,225.0,,"3D",4.9,,4,4.9,21.58,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122255,true,2019-08-21 01:20:36.000,116.164269,-31.666178,,210.0,,"3D",3.8,,4,2.8,27.51,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122261,true,2019-08-21 02:41:00.000,116.164306,-31.666025,,226.0,,"3D",2.8,,4,3.1,33.44,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122291,true,2019-08-21 06:00:36.000,116.164228,-31.665669,,187.0,,"3D",3.8,,4,7.4,21.71,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122293,true,2019-08-21 06:20:32.000,116.164211,-31.665611,,183.0,,"3D",3.8,,4,6.5,21.77,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122301,true,2019-08-21 07:41:00.000,116.164544,-31.665536,,179.0,,"3D",3.3,,4,6.4,28.88,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122302,true,2019-08-21 08:00:44.000,116.164497,-31.665406,,183.0,,"3D",2.6,,4,3.1,29.79,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122311,true,2019-08-21 09:00:36.000,116.164514,-31.665431,,182.0,,"3D",2.1,,5,5.2,28.1,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122313,true,2019-08-21 10:36:36.000,116.16455,-31.665372,,180.0,,"3D",2.7,,4,3.9,35.4,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122348,true,2019-08-21 19:40:44.000,116.164494,-31.665261,,184.0,,"3D",3.2,,4,3.1,27.05,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122354,true,2019-08-21 21:21:00.000,116.164847,-31.665139,,162.0,,"3D",3.8,,4,3.3,24.97,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122357,true,2019-08-21 21:40:36.000,116.164994,-31.665314,,122.0,,"3D",3.5,,5,4.1,27.84,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122358,true,2019-08-21 22:00:34.000,116.164872,-31.665236,,137.0,,"3D",4.7,,5,7.9,31.16,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122362,true,2019-08-21 22:20:49.000,116.164836,-31.665142,,159.0,,"3D",3.1,,5,5.5,31.68,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122364,true,2019-08-21 22:40:33.000,116.164772,-31.665139,,153.0,,"3D",2.7,,5,3.4,29.73,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122367,true,2019-08-21 23:00:33.000,116.164847,-31.665094,,152.0,,"3D",2.3,,4,3.2,27.97,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122369,true,2019-08-21 23:20:34.000,116.164903,-31.665003,,144.0,,"3D",2.4,,4,3.1,24.51,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122373,true,2019-08-21 23:40:36.000,116.164994,-31.664997,,146.0,,"3D",3.2,,4,6.4,23.92,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122375,true,2019-08-22 00:00:34.000,116.16505,-31.664972,,165.0,,"3D",4.0,,4,3.4,23.86,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122376,true,2019-08-22 00:20:33.000,116.165,-31.665014,,167.0,,"3D",4.1,,4,3.8,22.49,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
16273122379,true,2019-08-22 00:40:34.000,116.164986,-31.665019,,171.0,,"3D",6.8,,4,6.6,23.27,,"gps",,"NP15","NP15","BfRw Petrogale lateralis"
